AppID,Name,Genre,positive_review_ratio,total_reviews
496350,Supipara - Chapter 1 Spring Has Come!,Adventure,0.9882,255
1934300,Armored Brigade II,Simulation,0.9,130
1934300,Armored Brigade II,Strategy,0.9,130
1025440,Fantasy General II,Strategy,0.83,1235
328460,Redline,Action,0.6789,109
328460,Redline,Racing,0.6789,109
688420,Bad North: Jotunn Edition,Action,0.9319,12198
688420,Bad North: Jotunn Edition,Indie,0.9319,12198
688420,Bad North: Jotunn Edition,Simulation,0.9319,12198
657010,Lucky Night: Texas Hold'em VR,Casual,0.8045,179
657010,Lucky Night: Texas Hold'em VR,Free To Play,0.8045,179
1514380,COGEN: Sword of Rewind / COGEN: 大鳥こはくと刻の剣,Action,0.6881,109
334030,Epic Arena,Free To Play,0.6533,300
334030,Epic Arena,Indie,0.6533,300
334030,Epic Arena,Strategy,0.6533,300
416790,The Metronomicon: Slay The Dance Floor,Action,0.8354,395
416790,The Metronomicon: Slay The Dance Floor,Indie,0.8354,395
416790,The Metronomicon: Slay The Dance Floor,RPG,0.8354,395
1110050,Evan's Remains,Adventure,0.8768,1867
1110050,Evan's Remains,Casual,0.8768,1867
1110050,Evan's Remains,Indie,0.8768,1867
715560,Eastshade,Adventure,0.8935,5157
715560,Eastshade,Indie,0.8935,5157
849178,Shadow of the Tomb Raider: Definitive Edition,Action,0.7299,17861
849178,Shadow of the Tomb Raider: Definitive Edition,Adventure,0.7299,17861
375510,New kind of adventure,Adventure,0.4177,1513
375510,New kind of adventure,Indie,0.4177,1513
375510,New kind of adventure,RPG,0.4177,1513
375510,New kind of adventure,Early Access,0.4177,1513
2404170,Museum No.9,Adventure,0.7656,209
2404170,Museum No.9,Indie,0.7656,209
2404170,Museum No.9,RPG,0.7656,209
2404170,Museum No.9,Simulation,0.7656,209
2404170,Museum No.9,Strategy,0.7656,209
1555110,Chasing Tails ~A Promise in the Snow~,Adventure,0.9243,3921
2997980,Natsu no Sagashimono ~What We Found That Summer~,Casual,0.8819,779
2997980,Natsu no Sagashimono ~What We Found That Summer~,RPG,0.8819,779
375500,The Deep Paths: Labyrinth Of Andokost,RPG,0.5873,126
914710,Cat Quest II,Action,0.9571,6365
914710,Cat Quest II,Adventure,0.9571,6365
914710,Cat Quest II,Indie,0.9571,6365
914710,Cat Quest II,RPG,0.9571,6365
290730,My Lands: Black Gem Hunting,Casual,0.8367,3306
290730,My Lands: Black Gem Hunting,Free To Play,0.8367,3306
290730,My Lands: Black Gem Hunting,Indie,0.8367,3306
290730,My Lands: Black Gem Hunting,Massively Multiplayer,0.8367,3306
290730,My Lands: Black Gem Hunting,Strategy,0.8367,3306
259190,Alone in the Dark: The New Nightmare,Action,0.7026,622
259190,Alone in the Dark: The New Nightmare,Adventure,0.7026,622
2126990,Lost World,Action,0.5741,270
2126990,Lost World,Adventure,0.5741,270
2126990,Lost World,Simulation,0.5741,270
558660,it's always monday,Adventure,0.7889,289
558660,it's always monday,Indie,0.7889,289
558660,it's always monday,Simulation,0.7889,289
441250,Talewind,Action,0.5755,106
441250,Talewind,Adventure,0.5755,106
441250,Talewind,Indie,0.5755,106
31800,Nancy Drew®: Danger by Design,Adventure,0.8269,156
1477330,Soulestination,Adventure,0.9197,585
1477330,Soulestination,Indie,0.9197,585
1477330,Soulestination,RPG,0.9197,585
1477330,Soulestination,Strategy,0.9197,585
2280320,Amigo: Kebab Simulator,Simulation,0.6867,166
1272080,PAYDAY 3,Action,0.4344,58692
1272080,PAYDAY 3,Adventure,0.4344,58692
1272080,PAYDAY 3,RPG,0.4344,58692
306200,The Happy Hereafter,Casual,0.7859,425
306200,The Happy Hereafter,Strategy,0.7859,425
2287970,Dungeon's Legion,Adventure,0.881,538
2287970,Dungeon's Legion,Casual,0.881,538
2287970,Dungeon's Legion,Indie,0.881,538
2287970,Dungeon's Legion,RPG,0.881,538
1089820,Reanimation Inc.,Indie,0.8403,119
1089820,Reanimation Inc.,Simulation,0.8403,119
1388370,Heroic Armored Company,Action,0.5691,188
1388370,Heroic Armored Company,Adventure,0.5691,188
1388370,Heroic Armored Company,Casual,0.5691,188
1388370,Heroic Armored Company,Indie,0.5691,188
1388370,Heroic Armored Company,Racing,0.5691,188
1388370,Heroic Armored Company,Simulation,0.5691,188
1388370,Heroic Armored Company,Early Access,0.5691,188
2094070,Quest Master,Action,0.9718,319
2094070,Quest Master,Adventure,0.9718,319
2094070,Quest Master,Indie,0.9718,319
2094070,Quest Master,Early Access,0.9718,319
919330,Ghost in the pool,Adventure,0.7658,333
919330,Ghost in the pool,Indie,0.7658,333
1996470,Skator Gator 3D,Action,0.9663,178
1996470,Skator Gator 3D,Adventure,0.9663,178
1996470,Skator Gator 3D,Indie,0.9663,178
1996470,Skator Gator 3D,Sports,0.9663,178
260730,Desperados: Wanted Dead or Alive,Action,0.8796,2226
260730,Desperados: Wanted Dead or Alive,Strategy,0.8796,2226
1903730,IT Simulator,Adventure,0.9211,152
422920,Creeper World 2: Anniversary Edition,Indie,0.902,459
422920,Creeper World 2: Anniversary Edition,Simulation,0.902,459
422920,Creeper World 2: Anniversary Edition,Strategy,0.902,459
1517290,Battlefield™ 2042,Action,0.4674,297774
1517290,Battlefield™ 2042,Adventure,0.4674,297774
1517290,Battlefield™ 2042,Casual,0.4674,297774
671700,Dead Horizon: Origin,Action,0.9571,373
671700,Dead Horizon: Origin,Adventure,0.9571,373
671700,Dead Horizon: Origin,Indie,0.9571,373
1316390,Thermo Sudoku,Casual,0.9548,155
1316390,Thermo Sudoku,Indie,0.9548,155
1316390,Thermo Sudoku,Strategy,0.9548,155
1889930,Baldur's Gate: Dark Alliance II,Action,0.8109,587
1889930,Baldur's Gate: Dark Alliance II,RPG,0.8109,587
514970,Drive Megapolis,Casual,0.3797,295
514970,Drive Megapolis,Indie,0.3797,295
514970,Drive Megapolis,Racing,0.3797,295
514970,Drive Megapolis,Simulation,0.3797,295
2800900,Rift Riff,Action,0.9854,206
2800900,Rift Riff,Indie,0.9854,206
2800900,Rift Riff,Strategy,0.9854,206
2294160,Isle of Swaps,Indie,0.9365,126
2294160,Isle of Swaps,RPG,0.9365,126
2294160,Isle of Swaps,Strategy,0.9365,126
423810,Marooners,Action,0.6405,676
423810,Marooners,Casual,0.6405,676
423810,Marooners,Indie,0.6405,676
1363490,Dragon Spirits : Prologue,Adventure,0.9688,128
1363490,Dragon Spirits : Prologue,Indie,0.9688,128
1363490,Dragon Spirits : Prologue,RPG,0.9688,128
1363490,Dragon Spirits : Prologue,Strategy,0.9688,128
1832040,Flintlock: The Siege of Dawn,Action,0.7582,1104
1832040,Flintlock: The Siege of Dawn,Adventure,0.7582,1104
1832040,Flintlock: The Siege of Dawn,RPG,0.7582,1104
1430220,BIOMORPH,Action,0.9253,562
1430220,BIOMORPH,Adventure,0.9253,562
3070880,Farming & Supermarket Simulator,Adventure,0.9067,268
3070880,Farming & Supermarket Simulator,Casual,0.9067,268
3070880,Farming & Supermarket Simulator,Indie,0.9067,268
3070880,Farming & Supermarket Simulator,Simulation,0.9067,268
1926270,Bloodhound,Action,0.6832,363
1926270,Bloodhound,Indie,0.6832,363
478980,Mansions of Madness,Adventure,0.9276,1188
478980,Mansions of Madness,Strategy,0.9276,1188
733990,I Can't Believe It's Not Gambling,Casual,0.9146,1639
733990,I Can't Believe It's Not Gambling,Simulation,0.9146,1639
242700,Injustice: Gods Among Us Ultimate Edition,Action,0.8618,19185
1147860,UFO 50,Action,0.9573,6249
1147860,UFO 50,Adventure,0.9573,6249
1147860,UFO 50,Indie,0.9573,6249
1147860,UFO 50,RPG,0.9573,6249
1147860,UFO 50,Strategy,0.9573,6249
2444000,Ramen Oil Pecking Simulator,Casual,0.8439,205
2444000,Ramen Oil Pecking Simulator,Indie,0.8439,205
2444000,Ramen Oil Pecking Simulator,Simulation,0.8439,205
6030,STAR WARS™ Jedi Knight II - Jedi Outcast™,Action,0.912,4694
1937720,Kamifuda,Indie,0.8864,132
1937720,Kamifuda,Strategy,0.8864,132
2438260,Tiny Kingdom,Casual,0.787,108
2438260,Tiny Kingdom,Indie,0.787,108
2438260,Tiny Kingdom,Simulation,0.787,108
2438260,Tiny Kingdom,Strategy,0.787,108
1590640,Savior of the Abyss,Adventure,0.7689,251
384090,Sketch Tales,Action,0.6643,140
384090,Sketch Tales,Adventure,0.6643,140
384090,Sketch Tales,Indie,0.6643,140
384090,Sketch Tales,RPG,0.6643,140
384090,Sketch Tales,Early Access,0.6643,140
277470,The Book of Legends,Adventure,0.6702,285
277470,The Book of Legends,Indie,0.6702,285
277470,The Book of Legends,RPG,0.6702,285
1156990,Return to Shironagasu Island,Adventure,0.9415,3523
1801850,Cats War,Action,0.8878,401
1801850,Cats War,Adventure,0.8878,401
1801850,Cats War,Indie,0.8878,401
865610,Tails Noir,Adventure,0.6699,3093
865610,Tails Noir,Indie,0.6699,3093
1754150,Car Tuning Simulator,Action,0.4792,144
1754150,Car Tuning Simulator,Adventure,0.4792,144
1754150,Car Tuning Simulator,Casual,0.4792,144
1754150,Car Tuning Simulator,Indie,0.4792,144
1754150,Car Tuning Simulator,Racing,0.4792,144
1754150,Car Tuning Simulator,Simulation,0.4792,144
1754150,Car Tuning Simulator,Sports,0.4792,144
1951940,Eschaton,Action,0.8786,140
1951940,Eschaton,Adventure,0.8786,140
1951940,Eschaton,Casual,0.8786,140
1951940,Eschaton,Indie,0.8786,140
2888830,DAISY THE SWIMMER,Action,0.6471,102
2888830,DAISY THE SWIMMER,Adventure,0.6471,102
2888830,DAISY THE SWIMMER,Indie,0.6471,102
1316760,Suicide Guy VR,Action,0.6403,139
1949010,Room 301 NO.6,Indie,0.9091,198
1949010,Room 301 NO.6,Simulation,0.9091,198
913060,Jet Lancer,Action,0.9248,1091
913060,Jet Lancer,Indie,0.9248,1091
2235150,Brain Show: Party Game,Casual,0.732,194
2235150,Brain Show: Party Game,Indie,0.732,194
45770,Dead Rising 2: Off the Record,Action,0.7738,3908
45770,Dead Rising 2: Off the Record,Adventure,0.7738,3908
1172050,COCKHEAD,Action,0.622,836
1172050,COCKHEAD,Adventure,0.622,836
1172050,COCKHEAD,Casual,0.622,836
1172050,COCKHEAD,Indie,0.622,836
1172050,COCKHEAD,Simulation,0.622,836
1172050,COCKHEAD,Sports,0.622,836
1204700,Pangea Survival,Action,0.5825,103
1204700,Pangea Survival,Indie,0.5825,103
1204700,Pangea Survival,Massively Multiplayer,0.5825,103
1204700,Pangea Survival,RPG,0.5825,103
1204700,Pangea Survival,Simulation,0.5825,103
1204700,Pangea Survival,Early Access,0.5825,103
377360,Western Press,Action,0.669,281
377360,Western Press,Indie,0.669,281
316030,Disney Alice in Wonderland,Action,0.7016,305
316030,Disney Alice in Wonderland,Adventure,0.7016,305
1192010,Open Country,Adventure,0.3688,404
1192010,Open Country,Simulation,0.3688,404
1337920,Serial Cleaners,Action,0.7736,424
1337920,Serial Cleaners,Adventure,0.7736,424
1337920,Serial Cleaners,Indie,0.7736,424
1337920,Serial Cleaners,Simulation,0.7736,424
1337920,Serial Cleaners,Strategy,0.7736,424
342640,Pixel Privateers,Action,0.7089,883
342640,Pixel Privateers,Adventure,0.7089,883
342640,Pixel Privateers,Indie,0.7089,883
342640,Pixel Privateers,RPG,0.7089,883
342640,Pixel Privateers,Simulation,0.7089,883
404480,SC2VN - The eSports Visual Novel,Adventure,0.9276,870
404480,SC2VN - The eSports Visual Novel,Casual,0.9276,870
404480,SC2VN - The eSports Visual Novel,Free To Play,0.9276,870
404480,SC2VN - The eSports Visual Novel,Indie,0.9276,870
404480,SC2VN - The eSports Visual Novel,RPG,0.9276,870
404480,SC2VN - The eSports Visual Novel,Simulation,0.9276,870
618750,Choose Wisely,Adventure,0.7143,126
618750,Choose Wisely,Indie,0.7143,126
618750,Choose Wisely,RPG,0.7143,126
618750,Choose Wisely,Simulation,0.7143,126
618750,Choose Wisely,Strategy,0.7143,126
286040,Dead Effect,Action,0.7312,3702
286040,Dead Effect,Indie,0.7312,3702
433000,Lost Lands: The Golden Curse Collector's Edition,Adventure,0.938,484
433000,Lost Lands: The Golden Curse Collector's Edition,Casual,0.938,484
2091500,Warlords Under Siege,Simulation,0.8035,453
2091500,Warlords Under Siege,Strategy,0.8035,453
2143680,Noctuary,Adventure,0.9569,1716
2143680,Noctuary,Casual,0.9569,1716
2143680,Noctuary,Indie,0.9569,1716
2143680,Noctuary,RPG,0.9569,1716
1813130,Sugar Shack,Casual,0.6797,306
1813130,Sugar Shack,Indie,0.6797,306
1813130,Sugar Shack,Simulation,0.6797,306
7860,NecroVision,Action,0.6807,1735
1229570,Imagine Lifetimes,Casual,0.6567,134
1229570,Imagine Lifetimes,Indie,0.6567,134
1229570,Imagine Lifetimes,Simulation,0.6567,134
911250,The Bond,Animation & Modeling,0.9387,163
322630,Mind Zero,RPG,0.41,100
559900,Gulman 4: Still alive,Action,0.75,136
345180,Victor Vran ARPG,Action,0.8579,6360
345180,Victor Vran ARPG,Adventure,0.8579,6360
345180,Victor Vran ARPG,Indie,0.8579,6360
345180,Victor Vran ARPG,RPG,0.8579,6360
3140620,C.A.S.T. (CHERNOZEM ANOMALY STRIKE TEAM),Action,0.9379,322
3140620,C.A.S.T. (CHERNOZEM ANOMALY STRIKE TEAM),Indie,0.9379,322
3140620,C.A.S.T. (CHERNOZEM ANOMALY STRIKE TEAM),Massively Multiplayer,0.9379,322
1464550,RagingBlasters,Action,0.9915,117
1464550,RagingBlasters,Casual,0.9915,117
1464550,RagingBlasters,Indie,0.9915,117
42220,Nancy Drew®: The Captive Curse,Adventure,0.8915,212
42220,Nancy Drew®: The Captive Curse,Casual,0.8915,212
1010800,Wallpaper Maker （造物主视频桌面）,Utilities,0.8298,1539
339600,VEGA Conflict,Massively Multiplayer,0.5865,4885
339600,VEGA Conflict,Strategy,0.5865,4885
339600,VEGA Conflict,Free To Play,0.5865,4885
783050,Bear With Me - Collector's Edition,Adventure,0.8425,362
783050,Bear With Me - Collector's Edition,Indie,0.8425,362
1219950,Evil Democracy: 1932,Indie,0.7511,474
1219950,Evil Democracy: 1932,Simulation,0.7511,474
1219950,Evil Democracy: 1932,Strategy,0.7511,474
2987750,Chorus of Carcosa,Adventure,0.848,125
2987750,Chorus of Carcosa,Indie,0.848,125
2987750,Chorus of Carcosa,Simulation,0.848,125
675690,Tribal Wars,Action,0.7195,738
675690,Tribal Wars,Free To Play,0.7195,738
675690,Tribal Wars,Massively Multiplayer,0.7195,738
675690,Tribal Wars,Strategy,0.7195,738
1290260,Dark Roll: Free Kick Challenge,Casual,0.8068,1185
1290260,Dark Roll: Free Kick Challenge,Indie,0.8068,1185
1290260,Dark Roll: Free Kick Challenge,Simulation,0.8068,1185
1290260,Dark Roll: Free Kick Challenge,Sports,0.8068,1185
1290260,Dark Roll: Free Kick Challenge,Free To Play,0.8068,1185
528730,Crypt of the Serpent King,Action,0.8175,274
528730,Crypt of the Serpent King,Indie,0.8175,274
528730,Crypt of the Serpent King,RPG,0.8175,274
200010,Quantum Conundrum,Casual,0.8441,2072
200010,Quantum Conundrum,Strategy,0.8441,2072
2897240,Puffin Planes,Casual,0.9565,276
2897240,Puffin Planes,Indie,0.9565,276
2897240,Puffin Planes,Simulation,0.9565,276
2897240,Puffin Planes,Strategy,0.9565,276
2688680,Girls of The Tower,Adventure,0.8591,575
2688680,Girls of The Tower,Indie,0.8591,575
2688680,Girls of The Tower,Strategy,0.8591,575
889700,Muv-Luv photonflowers*,Adventure,0.9431,246
889700,Muv-Luv photonflowers*,Casual,0.9431,246
2730890,Bread around bread around bread around bread,Adventure,0.8409,132
2730890,Bread around bread around bread around bread,Casual,0.8409,132
2730890,Bread around bread around bread around bread,Indie,0.8409,132
1740230,Furquest,Action,0.9038,104
1740230,Furquest,Adventure,0.9038,104
1740230,Furquest,Casual,0.9038,104
1740230,Furquest,Indie,0.9038,104
1740230,Furquest,RPG,0.9038,104
717640,Reigns: Her Majesty,Casual,0.8325,1260
717640,Reigns: Her Majesty,Indie,0.8325,1260
717640,Reigns: Her Majesty,Simulation,0.8325,1260
1796180,Peculiar Tales of Mid-Lake Pavilion,Casual,0.8984,187
1796180,Peculiar Tales of Mid-Lake Pavilion,Indie,0.8984,187
1640160,G-Darius HD,Action,0.9507,142
1597290,Swarm the City: Zombie Evolved,Casual,0.7727,220
1597290,Swarm the City: Zombie Evolved,Indie,0.7727,220
1597290,Swarm the City: Zombie Evolved,RPG,0.7727,220
1597290,Swarm the City: Zombie Evolved,Simulation,0.7727,220
1597290,Swarm the City: Zombie Evolved,Strategy,0.7727,220
1039370,Draw With Unknown,Casual,0.6639,119
1039370,Draw With Unknown,Indie,0.6639,119
670160,D'LIRIUM,Action,0.9548,1062
670160,D'LIRIUM,Adventure,0.9548,1062
670160,D'LIRIUM,Indie,0.9548,1062
262490,Manga Maker Comipo,Animation & Modeling,0.7639,758
262490,Manga Maker Comipo,Design & Illustration,0.7639,758
262490,Manga Maker Comipo,Web Publishing,0.7639,758
60340,Luxor: 5th Passage,Action,0.6723,119
60340,Luxor: 5th Passage,Adventure,0.6723,119
60340,Luxor: 5th Passage,Casual,0.6723,119
368760,Playing History: Vikings,Adventure,0.7054,112
368760,Playing History: Vikings,Indie,0.7054,112
368760,Playing History: Vikings,RPG,0.7054,112
292660,Princess Isabella,Adventure,0.7673,159
1283500,Euphoria: Supreme Mechanics,Adventure,0.7299,137
1283500,Euphoria: Supreme Mechanics,Casual,0.7299,137
1283500,Euphoria: Supreme Mechanics,Indie,0.7299,137
1283500,Euphoria: Supreme Mechanics,Simulation,0.7299,137
1283500,Euphoria: Supreme Mechanics,Strategy,0.7299,137
385530,Astro Lords,Indie,0.6574,216
385530,Astro Lords,Massively Multiplayer,0.6574,216
385530,Astro Lords,Strategy,0.6574,216
385530,Astro Lords,Free To Play,0.6574,216
293780,Crawl,Action,0.948,7039
293780,Crawl,Indie,0.948,7039
293780,Crawl,RPG,0.948,7039
2050590,Fhtagn Simulator,Casual,0.9046,524
2050590,Fhtagn Simulator,Indie,0.9046,524
2050590,Fhtagn Simulator,Simulation,0.9046,524
2050590,Fhtagn Simulator,Strategy,0.9046,524
424000,Project Pulsation,Action,0.7074,376
424000,Project Pulsation,Adventure,0.7074,376
690640,Trine 4: The Nightmare Prince,Action,0.8912,13379
690640,Trine 4: The Nightmare Prince,Adventure,0.8912,13379
690640,Trine 4: The Nightmare Prince,Indie,0.8912,13379
426000,HunieCam Studio,Indie,0.8746,6260
426000,HunieCam Studio,Simulation,0.8746,6260
2966850,Shotgun Cop Man,Action,0.9691,259
2966850,Shotgun Cop Man,Indie,0.9691,259
756530,TOKYO GHOUL:re [CALL to EXIST],Action,0.7055,2469
984680,Interstellar Space: Genesis,Indie,0.8394,772
984680,Interstellar Space: Genesis,Strategy,0.8394,772
1152340,Book of Travels,Action,0.7948,2003
1152340,Book of Travels,Adventure,0.7948,2003
1152340,Book of Travels,Indie,0.7948,2003
1152340,Book of Travels,Massively Multiplayer,0.7948,2003
1152340,Book of Travels,RPG,0.7948,2003
1152340,Book of Travels,Early Access,0.7948,2003
1151630,House of 1000 Doors: Family Secrets,Adventure,0.9539,152
1151630,House of 1000 Doors: Family Secrets,Casual,0.9539,152
1151630,House of 1000 Doors: Family Secrets,Indie,0.9539,152
587810,Bang Bang Fruit,Casual,0.5785,242
587810,Bang Bang Fruit,Indie,0.5785,242
2201810,筮灵 SHILING,Adventure,0.749,259
2201810,筮灵 SHILING,Casual,0.749,259
2201810,筮灵 SHILING,Indie,0.749,259
2201810,筮灵 SHILING,RPG,0.749,259
2201810,筮灵 SHILING,Strategy,0.749,259
1272580,Nine Witches: Family Disruption,Action,0.9141,291
1272580,Nine Witches: Family Disruption,Adventure,0.9141,291
1272580,Nine Witches: Family Disruption,Indie,0.9141,291
212410,Inversion™,Action,0.6205,664
809720,Rescue HQ - The Tycoon,Casual,0.7963,874
809720,Rescue HQ - The Tycoon,Indie,0.7963,874
809720,Rescue HQ - The Tycoon,Simulation,0.7963,874
809720,Rescue HQ - The Tycoon,Strategy,0.7963,874
388340,Super Hipster Lumberjack,Indie,0.7732,441
532920,The Artifact,Indie,0.6456,206
292380,Racer 8,Casual,0.452,1312
292380,Racer 8,Racing,0.452,1312
567580,Duke of Alpha Centauri,Action,0.7738,526
567580,Duke of Alpha Centauri,Casual,0.7738,526
567580,Duke of Alpha Centauri,Indie,0.7738,526
410340,Liftoff®: FPV Drone Racing,Indie,0.9485,11107
410340,Liftoff®: FPV Drone Racing,Racing,0.9485,11107
410340,Liftoff®: FPV Drone Racing,Simulation,0.9485,11107
410340,Liftoff®: FPV Drone Racing,Sports,0.9485,11107
357600,Unium,Casual,0.9361,313
357600,Unium,Indie,0.9361,313
357600,Unium,Strategy,0.9361,313
475090,Project Remedium,Action,0.3137,153
475090,Project Remedium,Adventure,0.3137,153
475090,Project Remedium,Indie,0.3137,153
63950,IL-2 Sturmovik: Cliffs of Dover,Simulation,0.6667,1002
684720,Battlegun,Action,0.6803,269
684720,Battlegun,Casual,0.6803,269
684720,Battlegun,Indie,0.6803,269
684720,Battlegun,Massively Multiplayer,0.6803,269
808080,Ultimate Racing 2D,Action,0.8781,525
808080,Ultimate Racing 2D,Casual,0.8781,525
808080,Ultimate Racing 2D,Indie,0.8781,525
808080,Ultimate Racing 2D,Racing,0.8781,525
808080,Ultimate Racing 2D,Simulation,0.8781,525
808080,Ultimate Racing 2D,Sports,0.8781,525
3036880,Panic In The Woods,Action,0.7941,102
3036880,Panic In The Woods,Casual,0.7941,102
373930,Sudden Strike 4,Strategy,0.7798,7815
297110,Cosmic DJ,Casual,0.8797,1056
297110,Cosmic DJ,Indie,0.8797,1056
1550260,BloodRayne Betrayal: Fresh Bites,Action,0.6857,105
1088850,Marvel's Guardians of the Galaxy,Action,0.9412,39158
1088850,Marvel's Guardians of the Galaxy,Adventure,0.9412,39158
1202970,Mad Tracks,Racing,0.8814,253
962580,Summer in Mara,Adventure,0.7557,1932
962580,Summer in Mara,Casual,0.7557,1932
962580,Summer in Mara,Indie,0.7557,1932
962580,Summer in Mara,RPG,0.7557,1932
962580,Summer in Mara,Simulation,0.7557,1932
982720,Paradise Lost,Adventure,0.642,2377
982720,Paradise Lost,Indie,0.642,2377
1898290,LEGO® Bricktales,Adventure,0.8624,1366
1898290,LEGO® Bricktales,Casual,0.8624,1366
1898290,LEGO® Bricktales,Simulation,0.8624,1366
697630,WARMA,Action,0.5419,227
697630,WARMA,Adventure,0.5419,227
697630,WARMA,Indie,0.5419,227
697630,WARMA,Massively Multiplayer,0.5419,227
697630,WARMA,Racing,0.5419,227
697630,WARMA,RPG,0.5419,227
697630,WARMA,Simulation,0.5419,227
697630,WARMA,Early Access,0.5419,227
873190,ЕСТЬ ДВА СТУЛА,Simulation,0.8665,1843
222480,Resident Evil Revelations,Action,0.8062,15205
222480,Resident Evil Revelations,Adventure,0.8062,15205
462000,Cyberpong,Action,0.8649,111
462000,Cyberpong,Casual,0.8649,111
462000,Cyberpong,Sports,0.8649,111
328680,Crab Cakes Rescue,Casual,0.6957,115
328680,Crab Cakes Rescue,Indie,0.6957,115
1235360,Epic Conquest 2,Action,0.8406,389
1235360,Epic Conquest 2,Indie,0.8406,389
1235360,Epic Conquest 2,RPG,0.8406,389
1235360,Epic Conquest 2,Early Access,0.8406,389
1234430,Ad Infinitum,Action,0.803,934
1234430,Ad Infinitum,Adventure,0.803,934
311010,The Way,Action,0.8324,1265
311010,The Way,Adventure,0.8324,1265
311010,The Way,Indie,0.8324,1265
2530470,Garden of Witches,Action,0.9618,498
2530470,Garden of Witches,Casual,0.9618,498
2530470,Garden of Witches,Indie,0.9618,498
2530470,Garden of Witches,RPG,0.9618,498
2530470,Garden of Witches,Early Access,0.9618,498
403040,Driver Booster 3 for STEAM,Utilities,0.7685,596
615350,Scarlett Mysteries: Cursed Child,Adventure,0.8961,279
615350,Scarlett Mysteries: Cursed Child,Casual,0.8961,279
1709700,How to Say Goodbye,Adventure,0.9274,124
1709700,How to Say Goodbye,Casual,0.9274,124
1709700,How to Say Goodbye,Indie,0.9274,124
1122700,Hindsight,Adventure,0.7829,129
1122700,Hindsight,Casual,0.7829,129
1122700,Hindsight,Indie,0.7829,129
781820,Oik Memory 2,Casual,0.8925,214
781820,Oik Memory 2,Indie,0.8925,214
317850,Company of Heroes 2 - Ardennes Assault,Strategy,0.5708,967
1066760,Moonshine Inc.,Simulation,0.6719,192
1066760,Moonshine Inc.,Strategy,0.6719,192
1279260,Lelie Navigation!,Indie,0.8832,291
1279260,Lelie Navigation!,RPG,0.8832,291
643270,OLDTV,Indie,0.9461,5441
643270,OLDTV,Free To Play,0.9461,5441
1369760,NINJA GAIDEN 3: Razor's Edge [NINJA GAIDEN: Master Collection],Action,0.6755,1433
1369760,NINJA GAIDEN 3: Razor's Edge [NINJA GAIDEN: Master Collection],Adventure,0.6755,1433
2793710,Dollmare,Adventure,0.9516,1323
2793710,Dollmare,Indie,0.9516,1323
2793710,Dollmare,Simulation,0.9516,1323
1122690,Last Stop,Adventure,0.7744,297
1122690,Last Stop,Indie,0.7744,297
1847150,Touhou Genso Wanderer -FORESIGHT-,Adventure,0.4803,304
1847150,Touhou Genso Wanderer -FORESIGHT-,Indie,0.4803,304
1847150,Touhou Genso Wanderer -FORESIGHT-,RPG,0.4803,304
2853730,Skull and Bones,Action,0.6784,1704
2853730,Skull and Bones,RPG,0.6784,1704
1001070,Koi,Adventure,0.8199,161
1001070,Koi,Casual,0.8199,161
1001070,Koi,Indie,0.8199,161
1156590,Morels: The Hunt,Adventure,0.8566,251
1156590,Morels: The Hunt,Casual,0.8566,251
1156590,Morels: The Hunt,Indie,0.8566,251
1156590,Morels: The Hunt,Simulation,0.8566,251
433320,Marvel: Ultimate Alliance 2,Action,0.5511,372
433320,Marvel: Ultimate Alliance 2,Adventure,0.5511,372
433320,Marvel: Ultimate Alliance 2,RPG,0.5511,372
2134560,9th Sentinel Sisters,Action,0.7025,242
2134560,9th Sentinel Sisters,Casual,0.7025,242
2134560,9th Sentinel Sisters,Indie,0.7025,242
453850,Dear RED - Extended,Indie,0.6607,392
453850,Dear RED - Extended,RPG,0.6607,392
893790,Newfound Courage,Action,0.9455,330
893790,Newfound Courage,Adventure,0.9455,330
893790,Newfound Courage,Indie,0.9455,330
893790,Newfound Courage,Simulation,0.9455,330
2118250,Kitchen Crisis,Casual,0.7595,316
2118250,Kitchen Crisis,Indie,0.7595,316
292200,Crazy Plant Shop,Casual,0.7676,284
292200,Crazy Plant Shop,Indie,0.7676,284
292200,Crazy Plant Shop,Strategy,0.7676,284
404640,Game Tycoon 2,Indie,0.496,248
404640,Game Tycoon 2,Simulation,0.496,248
404640,Game Tycoon 2,Strategy,0.496,248
540880,Rose of Winter,Casual,0.9087,208
697650,The 25th Ward: The Silver Case,Adventure,0.9165,407
976420,My So-called Future Girlfriend,Casual,0.9291,296
976420,My So-called Future Girlfriend,Indie,0.9291,296
976420,My So-called Future Girlfriend,Simulation,0.9291,296
926810,Dark Places,Action,0.5401,137
926810,Dark Places,Adventure,0.5401,137
926810,Dark Places,Indie,0.5401,137
926810,Dark Places,Simulation,0.5401,137
396640,TowerClimb,Action,0.9169,385
396640,TowerClimb,Adventure,0.9169,385
396640,TowerClimb,Indie,0.9169,385
396640,TowerClimb,RPG,0.9169,385
2961990,Dünnes Eis - Das Spiel zum Song,Adventure,0.9917,481
2961990,Dünnes Eis - Das Spiel zum Song,Indie,0.9917,481
2386310,Ultros,Adventure,0.7984,744
2386310,Ultros,Indie,0.7984,744
227300,Euro Truck Simulator 2,Indie,0.9736,867404
227300,Euro Truck Simulator 2,Simulation,0.9736,867404
431640,Doodle Kingdom,Action,0.4593,209
431640,Doodle Kingdom,Casual,0.4593,209
